cluster,size,mean_intra_cosine_pairs,mean_to_centroid,nearest_other_centroid,centroid_margin
7037,2,0.9877724647521973,0.9969384670257568,0.9882208108901978,0.008717656135559082
10452,2,0.9649181365966797,0.9911907315254211,0.9917357563972473,-0.0005450248718261719
7050,2,0.9435454607009888,0.9857852458953857,0.9792218208312988,0.006563425064086914
342,2,0.9397435188293457,0.9848206639289856,0.9774588346481323,0.0073618292808532715
7048,2,0.9378224611282349,0.9843329191207886,0.9712362885475159,0.013096630573272705
10010,2,0.9675819277763367,0.9918622970581055,0.9877625703811646,0.004099726676940918
11546,2,0.9515838623046875,0.9878216981887817,0.9884903430938721,-0.000668644905090332
11549,2,0.9543591737747192,0.9885239601135254,0.9917334318161011,-0.0032094717025756836
11547,2,0.9783196449279785,0.9945652484893799,0.9843345880508423,0.010230660438537598
7044,2,0.970344066619873,0.9925583600997925,0.9850977659225464,0.007460594177246094
6759,2,0.9647049903869629,0.9911368489265442,0.9895530939102173,0.0015837550163269043
7043,2,0.9609026908874512,0.99017733335495,0.9816795587539673,0.008497774600982666
7041,2,0.9604233503341675,0.9900563359260559,0.9816109538078308,0.008445382118225098
6767,2,0.9467532634735107,0.9865984916687012,0.9815215468406677,0.005076944828033447
9992,2,0.9668286442756653,0.9916725158691406,0.9884557723999023,0.0032167434692382812
10032,2,0.9389442205429077,0.9846178293228149,0.9793281555175781,0.005289673805236816
10197,2,0.9858770370483398,0.9964630603790283,0.9924383163452148,0.0040247440338134766
7072,2,0.9807480573654175,0.9951754808425903,0.9910076856613159,0.004167795181274414
11664,2,0.9745876789093018,0.993626594543457,0.9912935495376587,0.00233304500579834
10228,2,0.9515535831451416,0.98781418800354,0.9867080450057983,0.0011061429977416992
10195,2,0.9620732069015503,0.9904729723930359,0.9779127836227417,0.01256018877029419
7070,2,0.9372175335884094,0.9841792583465576,0.9815939664840698,0.002585291862487793
6736,2,0.9708882570266724,0.9926954507827759,0.9870275259017944,0.005667924880981445
10031,2,0.9481129050254822,0.9869430065155029,0.9866160750389099,0.0003269314765930176
6777,2,0.9654701948165894,0.9913299679756165,0.9872555732727051,0.004074394702911377
7067,2,0.9580104351043701,0.9894469380378723,0.9852659702301025,0.004180967807769775
11646,2,0.9810041785240173,0.9952398538589478,0.988387405872345,0.006852447986602783
10224,2,0.9593428373336792,0.989783525466919,0.9737344980239868,0.01604902744293213
10461,2,0.9551215171813965,0.9887166619300842,0.9786432981491089,0.010073363780975342
11554,2,0.9709925055503845,0.9927217960357666,0.9903048276901245,0.00241696834564209
10366,2,0.9540058374404907,0.9884346723556519,0.9811204671859741,0.007314205169677734
471,2,0.9657982587814331,0.9914127588272095,0.9831833839416504,0.008229374885559082
10219,2,0.9939006567001343,0.99847412109375,0.996443510055542,0.002030611038208008
10199,2,0.9702444076538086,0.9925332069396973,0.9863274693489075,0.006205737590789795
324,2,0.9728639721870422,0.9931929111480713,0.9646021127700806,0.028590798377990723
343,2,0.9610121846199036,0.9902050495147705,0.966836154460907,0.023368895053863525
6773,2,0.973025918006897,0.9932335615158081,0.9858736395835876,0.007359921932220459
6743,2,0.9486716985702515,0.9870843887329102,0.9807642698287964,0.0063201189041137695
11649,2,0.978121817111969,0.9945154190063477,0.9879826307296753,0.006532788276672363
10028,2,0.9588894844055176,0.9896689653396606,0.9798170328140259,0.009851932525634766
10220,2,0.9654374122619629,0.9913216233253479,0.9840406179428101,0.007281005382537842
10025,2,0.9677687883377075,0.9919095039367676,0.9894211292266846,0.002488374710083008
6770,2,0.9678473472595215,0.991929292678833,0.9906771779060364,0.0012521147727966309
7024,2,0.9771111011505127,0.9942613244056702,0.9895732402801514,0.004688084125518799
7025,2,0.9732930660247803,0.9933007955551147,0.9884117841720581,0.004889011383056641
10024,2,0.9591264128684998,0.9897289276123047,0.987259030342102,0.0024698972702026367
6769,2,0.9702115654945374,0.9925249814987183,0.9877883791923523,0.004736602306365967
